33903622,0.8114819607659000
33900189,0.6452702497313800
33793607,0.8037830241256800
33721948,0.7346427550328100
33565158,0.6963623022955000
33500282,0.60458362768690
33386576,0.51117545041101000
33189780,0.4500391772021000
32799278,0.7086356347762300
32352104,0.8037271973402100
32338429,0.7997747624773600
32306192,0.5583459666435000
32053642,0.7063310325446000
31304413,0.7693282903718900
31184650,0.7964746658849300
30901412,0.6079901945626600
30779198,0.6481205077192900
29849805,0.7603932981718400
29216552,0.832773096527990
29155723,0.7561598130531300
28884030,0.19417532438720000
28524232,0.5439695889022400
28103910,0.6873190199364200
26602053,0.7698109725227900
25257275,0.6947315231203500
23804661,0.7460242061188100
22535866,0.6479504333669900
22222103,0.6728078785091000
22166359,0.5733393024450900
22141613,0.19417532438720000
21665495,0.7551066501683900
21490235,0.7848205192165400
20312760,0.4745074091591400
20113482,0.6163532909974400
20043586,0.4886635250867900
19294877,0.8385760230645000
17950689,0.6884781788258600
16682358,0.6639844799893200
16654434,0.751687230056590
16101132,0.11067426165943000
14571439,0.7843816282434900
13581319,0.6868635246330500
9653950,0.8214933716130800
6344072,0.6699082532777400
4711962,0.7036398285211900
4688131,0.6738649144045800
3587109,0.67743223026117000
