entity/text/news/tweet/38948,0.9974586998307351
entity/text/news/tweet/38841,0.9716656205775166
entity/text/news/tweet/38667,0.95550231338006819
entity/text/news/tweet/38789,0.99146013398366728
entity/text/news/tweet/38853,0.99956775446435298
entity/text/news/tweet/38616,0.9863388472568847
entity/text/news/tweet/38935,0.98828323633236703
entity/text/news/tweet/38893,0.93490726455794371
entity/text/news/tweet/38797,0.85738211544678922
entity/text/news/tweet/38993,0.9907548092361399
entity/text/news/tweet/38897,0.93149286566524458
entity/text/news/tweet/38984,0.99186978380037083
entity/text/news/tweet/38920,0.9892034623538708
entity/text/news/tweet/38583,0.93663240673167336
entity/text/news/tweet/38708,0.99339926779878285
entity/text/news/tweet/38784,0.97511216127819567
entity/text/news/tweet/38910,0.99768369268154
entity/text/news/tweet/38914,0.98084113691432084
entity/text/news/tweet/38698,0.98503656262240857
entity/text/news/tweet/38807,0.79582242575422135
entity/text/news/tweet/38741,0.97193078276925926
