23804661,3.5
16654434,3.0833333333333335
9653950,7.5
30779198,6.0
32306192,1.4230769230769231
20043586,2.0
26602053,6.444444444444445
29155723,7.0
4711962,1.0357142857142858
28103910,1.0666666666666667
25257275,0.9090909090909091
21490235,1.3076923076923077
4688131,2.875
33565158,5.0
28524232,3.375
33721948,2.25
30901412,3.7
31184650,1.125
33189780,2.5
20113482,6.285714285714286
22166359,3.0
33900189,3.0
33903622,6.090909090909091
22222103,2.8333333333333335
21665495,1.0
32799278,1.0
32352104,1.0
20312760,1.375
29216552,2.25
31304413,2.230769230769231
32338429,1.625
17950689,2.652173913043478
16682358,3.5714285714285716
22535866,1.1428571428571428
6344072,3.375
33500282,7.75
14571439,1.375
19294877,6.75
13581319,3.375
3587109,2.0
32053642,5.666666666666667
29849805,5.266666666666667
33793607,5.5
33386576,2.857142857142857
