29096504,0.5266992617682016
33793607,0.6925276236536162
16654434,0.725644687338071
9653950,0.8059326835169061
28884030,0.165269606470841
21490235,0.676676846414466
19302668,0.7309586541493422
33727304,0.6587387135763707
28103910,0.7033335761348662
25257275,0.6340456332773274
20043586,0.40408554004557273
33761260,0.48816336470866456
23503585,0.7810287692080394
4688131,0.48249541967477216
30137403,0.7423475711531219
15577915,0.6112534427638898
33565158,0.5712470657970484
33721948,0.6442568057803717
31743852,0.7491700745976507
11521789,0.6942917631774901
31184650,0.7019708068112837
33725995,0.32285644891230836
29155723,0.7927470456246396
24449707,0.7928667106813041
4711962,0.6374787431132531
33014503,0.5152378560628847
22166359,0.5952352659142827
33538351,0.647179216304832
2143114,0.5214310681252275
33903622,0.7822268888587675
33294824,0.6228840627046317
21665495,0.7033335761348662
32799278,0.6634747095700989
22222103,0.6290850013015992
20312760,0.24963327618155673
22535866,0.6127111722560212
25745953,0.378274491779784
33467170,0.5985696221977018
31304413,0.6888887399837652
17950689,0.48759945375626856
32840743,0.7078703507882164
22141613,0.14477972459921526
16101132,0.27207874925672365
6344072,0.7783222599687298
33500282,0.5800478991612087
30482004,0.515648641206705
32987272,0.7122806259131076
32338429,0.5755483223784221
19913374,0.6634747095700989
13581319,0.6041553031042612
3587109,0.7870481315017437
32281591,0.5548981064345242
20113482,0.7880714039746078
32053642,0.7438746579308245
29849805,0.6943419667285095
31613324,0.6659254735659289
19294877,0.6785797546881572
