entity/text/news/tweet/38879,0.835710894037345
entity/text/news/tweet/38661,0.72701479520371193
entity/text/news/tweet/38776,0.68605023744041294
entity/text/news/tweet/38961,0.89337057256726438
entity/text/news/tweet/38870,0.70436072506049907
entity/text/news/tweet/38862,0.73635173910115692
entity/text/news/tweet/38604,0.68000000000000005
entity/text/news/tweet/38867,0.80911339406273497
entity/text/news/tweet/38677,0.77151674981045948
entity/text/news/tweet/38876,0.78535547160710395
entity/text/news/tweet/38640,0.735682938029248
entity/text/news/tweet/38758,0.82038283125738487
entity/text/news/tweet/38750,0.72969060401044017
entity/text/news/tweet/38628,0.85835237649138729
entity/text/news/tweet/38626,0.84115823113806643
