entity/text/news/tweet/38841,0.99940599935358754
entity/text/news/tweet/38698,0.99931483376676711
entity/text/news/tweet/38667,0.9974586998307351
entity/text/news/tweet/38853,0.99940599935358754
entity/text/news/tweet/38616,0.99920095872178938
entity/text/news/tweet/38948,0.97014250014533188
entity/text/news/tweet/38984,0.9988681377244375
entity/text/news/tweet/38893,0.99868766347658866
entity/text/news/tweet/38797,0.98257024569706763
entity/text/news/tweet/38993,0.99681527853612495
entity/text/news/tweet/38708,0.82530726124983178
entity/text/news/tweet/38897,0.77193023561704976
entity/text/news/tweet/38935,0.99469179382655126
entity/text/news/tweet/38920,0.99805257848288853
entity/text/news/tweet/38583,0.75257669470687782
entity/text/news/tweet/38784,0.9974586998307351
entity/text/news/tweet/38910,0.83957015715215122
entity/text/news/tweet/38914,0.91381154862025726
entity/text/news/tweet/38789,0.9170700562532349
entity/text/news/tweet/38807,0.83205029433784361
entity/text/news/tweet/38741,0.99944490697915433
