unit_id,worker_id,tid,job_id,win,draw,lost,check_zero,
772418635,19112246,entity/text/news/tweet/38804,1714755402,0,1,0,0,
772418635,28351359,entity/text/news/tweet/38804,1714767448,0,0,1,0,
772418635,18990100,entity/text/news/tweet/38804,1714771733,0,0,0,1,
772418635,29688905,entity/text/news/tweet/38804,1714785566,0,0,0,1,
772418635,2143114,entity/text/news/tweet/38804,1714792514,0,0,1,0,
772418635,21665495,entity/text/news/tweet/38804,1714808475,0,1,0,0,
772418635,32123974,entity/text/news/tweet/38804,1714813605,0,0,1,0,
772418635,18672993,entity/text/news/tweet/38804,1714830563,0,0,0,1,
772418635,28169121,entity/text/news/tweet/38804,1714887805,0,0,0,1,
772418635,27753923,entity/text/news/tweet/38804,1714894985,1,0,0,0,
772418635,33538351,entity/text/news/tweet/38804,1714918895,0,0,1,0,
772418635,20043586,entity/text/news/tweet/38804,1714932390,0,0,0,1,
772418635,32292681,entity/text/news/tweet/38804,1714964083,0,0,0,1,
772418635,25257275,entity/text/news/tweet/38804,1714978324,0,0,0,1,
772418640,29096504,entity/text/news/tweet/38804,1714552687,0,0,0,1,
772418640,31304413,entity/text/news/tweet/38804,1714552706,0,1,0,0,
772418640,33725995,entity/text/news/tweet/38804,1714554712,0,1,0,0,
772418640,33721948,entity/text/news/tweet/38804,1714559675,0,0,0,1,
772418640,19913374,entity/text/news/tweet/38804,1714563100,0,0,0,1,
772418640,6309240,entity/text/news/tweet/38804,1714563960,0,0,0,1,
772418640,30137403,entity/text/news/tweet/38804,1714564046,0,1,0,0,
772418640,13581319,entity/text/news/tweet/38804,1714570012,0,0,1,0,
772418640,33761260,entity/text/news/tweet/38804,1714570925,0,1,0,0,
772418640,24449707,entity/text/news/tweet/38804,1714583072,0,0,1,0,
772418640,33230986,entity/text/news/tweet/38804,1714585844,0,1,0,0,
772418640,30901412,entity/text/news/tweet/38804,1714599054,0,1,0,0,
772418640,3587109,entity/text/news/tweet/38804,1714614228,0,1,0,0,
772418640,17950689,entity/text/news/tweet/38804,1714639096,0,0,0,1,
772418640,27042527,entity/text/news/tweet/38804,1714652315,0,1,0,0,
772418646,21490235,entity/text/news/tweet/38804,1714507175,0,0,1,0,
772418646,32338429,entity/text/news/tweet/38804,1714510395,0,0,0,1,
772418646,15577915,entity/text/news/tweet/38804,1714518262,0,0,1,0,
772418646,15439740,entity/text/news/tweet/38804,1714522876,0,0,0,1,
772418646,29155723,entity/text/news/tweet/38804,1714524578,0,0,0,1,
772418646,19302668,entity/text/news/tweet/38804,1714524621,0,0,1,0,
772418646,28884030,entity/text/news/tweet/38804,1714526480,0,0,0,1,
772418646,16101132,entity/text/news/tweet/38804,1714531466,0,1,0,0,
772418646,29849805,entity/text/news/tweet/38804,1714531840,0,0,1,0,
772418646,33500282,entity/text/news/tweet/38804,1714536448,0,0,1,0,
772418646,20113482,entity/text/news/tweet/38804,1714539896,0,0,0,1,
772418646,4711962,entity/text/news/tweet/38804,1714542294,0,1,0,0,
772418646,31184650,entity/text/news/tweet/38804,1714547421,0,1,0,0,
772418646,28790780,entity/text/news/tweet/38804,1714548253,0,0,0,1,
772418646,29096504,entity/text/news/tweet/38804,1714552263,0,0,0,1,
772418653,21490235,entity/text/news/tweet/38804,1714506030,0,0,1,0,
772418653,32338429,entity/text/news/tweet/38804,1714509880,0,0,0,1,
772418653,15577915,entity/text/news/tweet/38804,1714518149,0,0,1,0,
772418653,15439740,entity/text/news/tweet/38804,1714522738,0,0,0,1,
772418653,29155723,entity/text/news/tweet/38804,1714524229,0,0,0,1,
772418653,19302668,entity/text/news/tweet/38804,1714524518,0,0,1,0,
772418653,28884030,entity/text/news/tweet/38804,1714526414,0,0,0,1,
772418653,16101132,entity/text/news/tweet/38804,1714531357,0,1,0,0,
772418653,29849805,entity/text/news/tweet/38804,1714531660,0,1,0,0,
772418653,33500282,entity/text/news/tweet/38804,1714536342,1,0,0,0,
772418653,20113482,entity/text/news/tweet/38804,1714539670,0,0,0,1,
772418653,4711962,entity/text/news/tweet/38804,1714542107,0,1,0,0,
772418653,31184650,entity/text/news/tweet/38804,1714547167,0,1,0,0,
772418653,28790780,entity/text/news/tweet/38804,1714548161,0,0,0,1,
772418653,29096504,entity/text/news/tweet/38804,1714552009,0,0,0,1,
772418661,27042527,entity/text/news/tweet/38804,1714655445,0,1,0,0,
772418661,33271440,entity/text/news/tweet/38804,1714658803,0,0,0,1,
772418661,28103910,entity/text/news/tweet/38804,1714740189,0,1,0,0,
772418661,19112246,entity/text/news/tweet/38804,1714750789,0,1,0,0,
772418661,28351359,entity/text/news/tweet/38804,1714763793,1,0,0,0,
772418661,18990100,entity/text/news/tweet/38804,1714768874,0,0,0,1,
772418661,29688905,entity/text/news/tweet/38804,1714780696,0,0,0,1,
772418661,2143114,entity/text/news/tweet/38804,1714783116,0,0,1,0,
772418661,21665495,entity/text/news/tweet/38804,1714807577,0,1,0,0,
772418661,32123974,entity/text/news/tweet/38804,1714811783,1,0,0,0,
772418661,20447575,entity/text/news/tweet/38804,1714818640,0,0,0,1,
772418661,18672993,entity/text/news/tweet/38804,1714825769,0,0,0,1,
772418661,28169121,entity/text/news/tweet/38804,1714886099,0,0,0,1,
772418661,27753923,entity/text/news/tweet/38804,1714894388,1,0,0,0,
772418661,33538351,entity/text/news/tweet/38804,1714916811,1,0,0,0,
772418625,31304413,entity/text/news/tweet/38693,1714552889,0,1,0,0,
772418625,33725995,entity/text/news/tweet/38693,1714554926,0,0,0,1,
772418625,33721948,entity/text/news/tweet/38693,1714559795,0,0,0,1,
772418625,19913374,entity/text/news/tweet/38693,1714563524,0,1,0,0,
772418625,6309240,entity/text/news/tweet/38693,1714564368,0,0,0,1,
772418625,30137403,entity/text/news/tweet/38693,1714564469,0,1,0,0,
772418625,13581319,entity/text/news/tweet/38693,1714570199,1,0,0,0,
772418625,33761260,entity/text/news/tweet/38693,1714571250,0,1,0,0,
772418625,24449707,entity/text/news/tweet/38693,1714583820,1,0,0,0,
772418625,33230986,entity/text/news/tweet/38693,1714586327,0,1,0,0,
772418625,30901412,entity/text/news/tweet/38693,1714599362,1,0,0,0,
772418625,3587109,entity/text/news/tweet/38693,1714615075,0,1,0,0,
772418625,17950689,entity/text/news/tweet/38693,1714641981,0,0,0,1,
772418625,27042527,entity/text/news/tweet/38693,1714653652,0,1,0,0,
772418625,33271440,entity/text/news/tweet/38693,1714657947,0,0,0,1,
772418627,33271440,entity/text/news/tweet/38693,1714659335,0,0,0,1,
772418627,28103910,entity/text/news/tweet/38693,1714741567,0,1,0,0,
772418627,19112246,entity/text/news/tweet/38693,1714752796,0,1,0,0,
772418627,28351359,entity/text/news/tweet/38693,1714765046,0,0,1,0,
772418627,18990100,entity/text/news/tweet/38693,1714770199,1,0,0,0,
772418627,29688905,entity/text/news/tweet/38693,1714781976,0,0,0,1,
772418627,2143114,entity/text/news/tweet/38693,1714784434,1,0,0,0,
772418627,21665495,entity/text/news/tweet/38693,1714807949,0,1,0,0,
772418627,32123974,entity/text/news/tweet/38693,1714812579,0,0,1,0,
772418627,20447575,entity/text/news/tweet/38693,1714820749,1,0,0,0,
772418627,18672993,entity/text/news/tweet/38693,1714826991,0,1,0,0,
772418627,28169121,entity/text/news/tweet/38693,1714886584,0,0,1,0,
772418627,27753923,entity/text/news/tweet/38693,1714894594,1,0,0,0,
772418627,33538351,entity/text/news/tweet/38693,1714917634,0,1,0,0,
772418627,20043586,entity/text/news/tweet/38693,1714931573,0,0,1,0,
772418629,29096504,entity/text/news/tweet/38693,1714552507,0,1,0,0,
772418629,31304413,entity/text/news/tweet/38693,1714552526,0,0,1,0,
772418629,33725995,entity/text/news/tweet/38693,1714554474,0,1,0,0,
772418629,33721948,entity/text/news/tweet/38693,1714559522,0,1,0,0,
772418629,19913374,entity/text/news/tweet/38693,1714562815,0,1,0,0,
772418629,6309240,entity/text/news/tweet/38693,1714563296,1,0,0,0,
772418629,30137403,entity/text/news/tweet/38693,1714563620,0,1,0,0,
772418629,13581319,entity/text/news/tweet/38693,1714569532,0,0,1,0,
772418629,33761260,entity/text/news/tweet/38693,1714570418,0,0,1,0,
772418629,24449707,entity/text/news/tweet/38693,1714582346,0,0,1,0,
772418629,33230986,entity/text/news/tweet/38693,1714584279,0,1,0,0,
772418629,30901412,entity/text/news/tweet/38693,1714598669,0,0,1,0,
772418629,3587109,entity/text/news/tweet/38693,1714613663,0,1,0,0,
772418629,32987272,entity/text/news/tweet/38693,1714630265,0,0,1,0,
772418629,17950689,entity/text/news/tweet/38693,1714636889,0,1,0,0,
772418632,29096504,entity/text/news/tweet/38693,1714552620,0,1,0,0,
772418632,31304413,entity/text/news/tweet/38693,1714552627,0,0,1,0,
772418632,33725995,entity/text/news/tweet/38693,1714554572,0,1,0,0,
772418632,33721948,entity/text/news/tweet/38693,1714559582,0,1,0,0,
772418632,19913374,entity/text/news/tweet/38693,1714562942,0,1,0,0,
772418632,6309240,entity/text/news/tweet/38693,1714563720,0,0,1,0,
772418632,30137403,entity/text/news/tweet/38693,1714563823,0,1,0,0,
772418632,13581319,entity/text/news/tweet/38693,1714569724,0,0,1,0,
772418632,33761260,entity/text/news/tweet/38693,1714570702,0,0,1,0,
772418632,24449707,entity/text/news/tweet/38693,1714582611,0,0,1,0,
772418632,33230986,entity/text/news/tweet/38693,1714585408,0,1,0,0,
772418632,30901412,entity/text/news/tweet/38693,1714598815,0,0,1,0,
772418632,3587109,entity/text/news/tweet/38693,1714613904,0,1,0,0,
772418632,17950689,entity/text/news/tweet/38693,1714637567,0,1,0,0,
772418632,27042527,entity/text/news/tweet/38693,1714656850,0,0,1,0,
772418636,33725995,entity/text/news/tweet/38693,1714555085,0,1,0,0,
772418636,33721948,entity/text/news/tweet/38693,1714559881,0,1,0,0,
772418636,19913374,entity/text/news/tweet/38693,1714563822,0,1,0,0,
772418636,30137403,entity/text/news/tweet/38693,1714564883,0,1,0,0,
772418636,6309240,entity/text/news/tweet/38693,1714564887,1,0,0,0,
772418636,13581319,entity/text/news/tweet/38693,1714570539,1,0,0,0,
772418636,33761260,entity/text/news/tweet/38693,1714572293,0,0,1,0,
772418636,24449707,entity/text/news/tweet/38693,1714584735,0,1,0,0,
772418636,33230986,entity/text/news/tweet/38693,1714586631,0,1,0,0,
772418636,30901412,entity/text/news/tweet/38693,1714599737,0,0,1,0,
772418636,3587109,entity/text/news/tweet/38693,1714615655,0,1,0,0,
772418636,17950689,entity/text/news/tweet/38693,1714642973,0,1,0,0,
772418636,27042527,entity/text/news/tweet/38693,1714654690,0,1,0,0,
772418636,33271440,entity/text/news/tweet/38693,1714658528,0,0,0,1,
772418636,28103910,entity/text/news/tweet/38693,1714739370,0,1,0,0,
772418641,31304413,entity/text/news/tweet/38693,1714552887,0,1,0,0,
772418641,33725995,entity/text/news/tweet/38693,1714554930,0,1,0,0,
772418641,33721948,entity/text/news/tweet/38693,1714559797,0,0,0,1,
772418641,19913374,entity/text/news/tweet/38693,1714563523,0,1,0,0,
772418641,6309240,entity/text/news/tweet/38693,1714564370,0,0,0,1,
772418641,30137403,entity/text/news/tweet/38693,1714564481,0,1,0,0,
772418641,13581319,entity/text/news/tweet/38693,1714570201,1,0,0,0,
772418641,33761260,entity/text/news/tweet/38693,1714571244,0,1,0,0,
772418641,24449707,entity/text/news/tweet/38693,1714583821,0,1,0,0,
772418641,33230986,entity/text/news/tweet/38693,1714586329,0,1,0,0,
772418641,30901412,entity/text/news/tweet/38693,1714599364,1,0,0,0,
772418641,3587109,entity/text/news/tweet/38693,1714615056,0,1,0,0,
772418641,17950689,entity/text/news/tweet/38693,1714641980,0,1,0,0,
772418641,27042527,entity/text/news/tweet/38693,1714653654,0,1,0,0,
772418641,33271440,entity/text/news/tweet/38693,1714657950,0,0,0,1,
772418647,28103910,entity/text/news/tweet/38693,1714743120,0,1,0,0,
772418647,19112246,entity/text/news/tweet/38693,1714754548,0,1,0,0,
772418647,28351359,entity/text/news/tweet/38693,1714766789,0,0,1,0,
772418647,18990100,entity/text/news/tweet/38693,1714771295,1,0,0,0,
772418647,29688905,entity/text/news/tweet/38693,1714784066,0,0,0,1,
772418647,2143114,entity/text/news/tweet/38693,1714790373,0,0,1,0,
772418647,21665495,entity/text/news/tweet/38693,1714808295,0,1,0,0,
772418647,32123974,entity/text/news/tweet/38693,1714813203,0,0,1,0,
772418647,20447575,entity/text/news/tweet/38693,1714821330,1,0,0,0,
772418647,18672993,entity/text/news/tweet/38693,1714827875,0,1,0,0,
772418647,28169121,entity/text/news/tweet/38693,1714886973,0,0,1,0,
772418647,27753923,entity/text/news/tweet/38693,1714894794,1,0,0,0,
772418647,33538351,entity/text/news/tweet/38693,1714918466,0,0,1,0,
772418647,20043586,entity/text/news/tweet/38693,1714932110,0,0,1,0,
772418647,32292681,entity/text/news/tweet/38693,1714963650,0,1,0,0,
772418654,31304413,entity/text/news/tweet/38693,1714553010,0,1,0,0,
772418654,33725995,entity/text/news/tweet/38693,1714555024,0,1,0,0,
772418654,33721948,entity/text/news/tweet/38693,1714559838,0,1,0,0,
772418654,19913374,entity/text/news/tweet/38693,1714563707,0,1,0,0,
772418654,6309240,entity/text/news/tweet/38693,1714564660,0,0,0,1,
772418654,30137403,entity/text/news/tweet/38693,1714564673,1,0,0,0,
772418654,13581319,entity/text/news/tweet/38693,1714570375,1,0,0,0,
772418654,33761260,entity/text/news/tweet/38693,1714571892,0,1,0,0,
772418654,24449707,entity/text/news/tweet/38693,1714584306,1,0,0,0,
772418654,33230986,entity/text/news/tweet/38693,1714586488,0,1,0,0,
772418654,30901412,entity/text/news/tweet/38693,1714599513,1,0,0,0,
772418654,3587109,entity/text/news/tweet/38693,1714615391,0,1,0,0,
772418654,17950689,entity/text/news/tweet/38693,1714642334,0,1,0,0,
772418654,27042527,entity/text/news/tweet/38693,1714654160,0,1,0,0,
772418654,33271440,entity/text/news/tweet/38693,1714658255,0,0,0,1,
772418662,33271440,entity/text/news/tweet/38693,1714659050,0,0,0,1,
772418662,28103910,entity/text/news/tweet/38693,1714740918,0,1,0,0,
772418662,19112246,entity/text/news/tweet/38693,1714751701,0,1,0,0,
772418662,28351359,entity/text/news/tweet/38693,1714764518,0,0,1,0,
772418662,18990100,entity/text/news/tweet/38693,1714769424,1,0,0,0,
772418662,29688905,entity/text/news/tweet/38693,1714781340,0,0,0,1,
772418662,2143114,entity/text/news/tweet/38693,1714784077,0,0,1,0,
772418662,21665495,entity/text/news/tweet/38693,1714807758,0,1,0,0,
772418662,32123974,entity/text/news/tweet/38693,1714812172,1,0,0,0,
772418662,20447575,entity/text/news/tweet/38693,1714820121,0,0,1,0,
772418662,18672993,entity/text/news/tweet/38693,1714826832,0,1,0,0,
772418662,28169121,entity/text/news/tweet/38693,1714886374,0,0,1,0,
772418662,27753923,entity/text/news/tweet/38693,1714894480,1,0,0,0,
772418662,33538351,entity/text/news/tweet/38693,1714917231,1,0,0,0,
772418662,20043586,entity/text/news/tweet/38693,1714931127,1,0,0,0,
772418626,21490235,entity/text/news/tweet/38901,1714507941,1,0,0,0,
772418626,32338429,entity/text/news/tweet/38901,1714510819,0,0,0,1,
772418626,15577915,entity/text/news/tweet/38901,1714518340,1,0,0,0,
772418626,15439740,entity/text/news/tweet/38901,1714522987,0,0,0,1,
772418626,19302668,entity/text/news/tweet/38901,1714524701,1,0,0,0,
772418626,29155723,entity/text/news/tweet/38901,1714524863,0,0,0,1,
772418626,28884030,entity/text/news/tweet/38901,1714526643,0,0,0,1,
772418626,16101132,entity/text/news/tweet/38901,1714531523,0,1,0,0,
772418626,29849805,entity/text/news/tweet/38901,1714531955,1,0,0,0,
772418626,33500282,entity/text/news/tweet/38901,1714536562,1,0,0,0,
772418626,20113482,entity/text/news/tweet/38901,1714539993,0,0,0,1,
772418626,4711962,entity/text/news/tweet/38901,1714542476,0,1,0,0,
772418626,31184650,entity/text/news/tweet/38901,1714547658,0,1,0,0,
772418626,28790780,entity/text/news/tweet/38901,1714548359,0,0,0,1,
772418626,29096504,entity/text/news/tweet/38901,1714552326,0,0,0,1,
772418627,33271440,entity/text/news/tweet/38901,1714659335,0,0,0,1,
772418627,28103910,entity/text/news/tweet/38901,1714741567,0,1,0,0,
772418627,19112246,entity/text/news/tweet/38901,1714752796,0,1,0,0,
772418627,28351359,entity/text/news/tweet/38901,1714765046,1,0,0,0,
772418627,18990100,entity/text/news/tweet/38901,1714770199,0,0,1,0,
772418627,29688905,entity/text/news/tweet/38901,1714781976,0,0,0,1,
772418627,2143114,entity/text/news/tweet/38901,1714784434,0,0,1,0,
772418627,21665495,entity/text/news/tweet/38901,1714807949,0,1,0,0,
772418627,32123974,entity/text/news/tweet/38901,1714812579,1,0,0,0,
772418627,20447575,entity/text/news/tweet/38901,1714820749,0,0,1,0,
772418627,18672993,entity/text/news/tweet/38901,1714826991,0,1,0,0,
772418627,28169121,entity/text/news/tweet/38901,1714886584,1,0,0,0,
772418627,27753923,entity/text/news/tweet/38901,1714894594,0,0,1,0,
772418627,33538351,entity/text/news/tweet/38901,1714917634,0,1,0,0,
772418627,20043586,entity/text/news/tweet/38901,1714931573,1,0,0,0,
772418630,21490235,entity/text/news/tweet/38901,1714509604,0,0,1,0,
772418630,32338429,entity/text/news/tweet/38901,1714511830,0,1,0,0,
772418630,15577915,entity/text/news/tweet/38901,1714518567,0,0,1,0,
772418630,15439740,entity/text/news/tweet/38901,1714523518,0,1,0,0,
772418630,19302668,entity/text/news/tweet/38901,1714524812,0,0,1,0,
772418630,29155723,entity/text/news/tweet/38901,1714525510,0,1,0,0,
772418630,28884030,entity/text/news/tweet/38901,1714526881,0,0,0,1,
772418630,16101132,entity/text/news/tweet/38901,1714531705,0,1,0,0,
772418630,29849805,entity/text/news/tweet/38901,1714532290,1,0,0,0,
772418630,33500282,entity/text/news/tweet/38901,1714536810,0,0,1,0,
772418630,20113482,entity/text/news/tweet/38901,1714541236,0,1,0,0,
772418630,4711962,entity/text/news/tweet/38901,1714543223,0,1,0,0,
772418630,31184650,entity/text/news/tweet/38901,1714547946,0,1,0,0,
772418630,28790780,entity/text/news/tweet/38901,1714548507,0,1,0,0,
772418630,29096504,entity/text/news/tweet/38901,1714552422,0,1,0,0,
772418633,21490235,entity/text/news/tweet/38901,1714508773,0,1,0,0,
772418633,32338429,entity/text/news/tweet/38901,1714511464,0,1,0,0,
772418633,15577915,entity/text/news/tweet/38901,1714518400,1,0,0,0,
772418633,15439740,entity/text/news/tweet/38901,1714523258,0,0,1,0,
772418633,19302668,entity/text/news/tweet/38901,1714524760,0,0,1,0,
772418633,29155723,entity/text/news/tweet/38901,1714525281,0,1,0,0,
772418633,28884030,entity/text/news/tweet/38901,1714526768,0,0,0,1,
772418633,16101132,entity/text/news/tweet/38901,1714531601,0,1,0,0,
772418633,29849805,entity/text/news/tweet/38901,1714532128,1,0,0,0,
772418633,33500282,entity/text/news/tweet/38901,1714536728,0,0,1,0,
772418633,20113482,entity/text/news/tweet/38901,1714540542,1,0,0,0,
772418633,4711962,entity/text/news/tweet/38901,1714543132,0,1,0,0,
772418633,31184650,entity/text/news/tweet/38901,1714547755,0,1,0,0,
772418633,28790780,entity/text/news/tweet/38901,1714548447,0,1,0,0,
772418633,31304413,entity/text/news/tweet/38901,1714552452,0,0,1,0,
772418637,31304413,entity/text/news/tweet/38901,1714553008,0,1,0,0,
772418637,33725995,entity/text/news/tweet/38901,1714555025,0,1,0,0,
772418637,33721948,entity/text/news/tweet/38901,1714559841,0,1,0,0,
772418637,19913374,entity/text/news/tweet/38901,1714563706,0,1,0,0,
772418637,30137403,entity/text/news/tweet/38901,1714564665,0,1,0,0,
772418637,6309240,entity/text/news/tweet/38901,1714564693,0,0,1,0,
772418637,13581319,entity/text/news/tweet/38901,1714570368,1,0,0,0,
772418637,33761260,entity/text/news/tweet/38901,1714571893,0,0,1,0,
772418637,24449707,entity/text/news/tweet/38901,1714584318,1,0,0,0,
772418637,33230986,entity/text/news/tweet/38901,1714586486,0,1,0,0,
772418637,30901412,entity/text/news/tweet/38901,1714599512,0,0,1,0,
772418637,3587109,entity/text/news/tweet/38901,1714615430,0,1,0,0,
772418637,17950689,entity/text/news/tweet/38901,1714642335,0,1,0,0,
772418637,27042527,entity/text/news/tweet/38901,1714654163,1,0,0,0,
772418637,33271440,entity/text/news/tweet/38901,1714658252,0,0,0,1,
772418642,21490235,entity/text/news/tweet/38901,1714504055,1,0,0,0,
772418642,32338429,entity/text/news/tweet/38901,1714509451,0,0,0,1,
772418642,15577915,entity/text/news/tweet/38901,1714517964,1,0,0,0,
772418642,15439740,entity/text/news/tweet/38901,1714522592,1,0,0,0,
772418642,29155723,entity/text/news/tweet/38901,1714523772,0,0,0,1,
772418642,19302668,entity/text/news/tweet/38901,1714524369,1,0,0,0,
772418642,28884030,entity/text/news/tweet/38901,1714526342,0,0,0,1,
772418642,16101132,entity/text/news/tweet/38901,1714531252,0,1,0,0,
772418642,29849805,entity/text/news/tweet/38901,1714531540,0,0,0,1,
772418642,33500282,entity/text/news/tweet/38901,1714536249,1,0,0,0,
772418642,20113482,entity/text/news/tweet/38901,1714539009,0,0,0,1,
772418642,4711962,entity/text/news/tweet/38901,1714541938,0,1,0,0,
772418642,6344072,entity/text/news/tweet/38901,1714542513,1,0,0,0,
772418642,31184650,entity/text/news/tweet/38901,1714547051,0,1,0,0,
772418642,28790780,entity/text/news/tweet/38901,1714548056,0,0,0,1,
772418648,33271440,entity/text/news/tweet/38901,1714659332,0,0,0,1,
772418648,28103910,entity/text/news/tweet/38901,1714741565,0,1,0,0,
772418648,19112246,entity/text/news/tweet/38901,1714752792,0,1,0,0,
772418648,28351359,entity/text/news/tweet/38901,1714765044,0,1,0,0,
772418648,18990100,entity/text/news/tweet/38901,1714770209,0,1,0,0,
772418648,29688905,entity/text/news/tweet/38901,1714781981,0,0,0,1,
772418648,2143114,entity/text/news/tweet/38901,1714784454,1,0,0,0,
772418648,21665495,entity/text/news/tweet/38901,1714807936,0,1,0,0,
772418648,32123974,entity/text/news/tweet/38901,1714812583,0,1,0,0,
772418648,20447575,entity/text/news/tweet/38901,1714820743,0,1,0,0,
772418648,18672993,entity/text/news/tweet/38901,1714826986,0,1,0,0,
772418648,28169121,entity/text/news/tweet/38901,1714886579,0,1,0,0,
772418648,27753923,entity/text/news/tweet/38901,1714894588,1,0,0,0,
772418648,33538351,entity/text/news/tweet/38901,1714917633,0,1,0,0,
772418648,20043586,entity/text/news/tweet/38901,1714931571,0,1,0,0,
772418655,28103910,entity/text/news/tweet/38901,1714742555,0,1,0,0,
772418655,19112246,entity/text/news/tweet/38901,1714753573,1,0,0,0,
772418655,28351359,entity/text/news/tweet/38901,1714766118,1,0,0,0,
772418655,18990100,entity/text/news/tweet/38901,1714770651,1,0,0,0,
772418655,29688905,entity/text/news/tweet/38901,1714782721,0,0,0,1,
772418655,2143114,entity/text/news/tweet/38901,1714788978,1,0,0,0,
772418655,21665495,entity/text/news/tweet/38901,1714808097,0,1,0,0,
772418655,32123974,entity/text/news/tweet/38901,1714812831,1,0,0,0,
772418655,20447575,entity/text/news/tweet/38901,1714821077,1,0,0,0,
772418655,18672993,entity/text/news/tweet/38901,1714827645,0,1,0,0,
772418655,28169121,entity/text/news/tweet/38901,1714886805,1,0,0,0,
772418655,27753923,entity/text/news/tweet/38901,1714894700,1,0,0,0,
