23804661,2.611111111111111
29096504,1.7857142857142858
20043586,2.0
32123974,4.892857142857143
21490235,1.1071428571428572
19302668,1.0
31670127,1.25
28103910,0.9444444444444444
25257275,1.0
27753923,0.8571428571428571
29155723,6.535714285714286
33761260,2.9642857142857144
23503585,7.321428571428571
30137403,7.666666666666667
15577915,2.6818181818181817
33721948,0.9642857142857143
24449707,4.714285714285714
30901412,3.142857142857143
31184650,1.5
33725995,1.25
22388850,3.2142857142857144
20113482,5.928571428571429
4711962,1.0
33538351,3.5
21665495,1.0
19913374,0.9285714285714286
32352104,1.0357142857142858
20312760,0.9285714285714286
16101132,1.0714285714285714
33467170,2.8333333333333335
31304413,1.7222222222222223
31695021,4.277777777777778
17950689,1.75
31345986,2.0357142857142856
14353703,2.4
33271440,0.0
27934334,4.107142857142857
32916723,2.388888888888889
29688905,1.5555555555555556
18990100,6.785714285714286
19294877,6.142857142857143
13581319,3.0
3587109,1.9642857142857142
29216801,1.0
29849805,4.25
28884030,0.0
